2026-03-15T08:08:52.889460Z,26528,2,62,0,1,22
2026-03-15T08:08:53.951072Z,26528,3,35,0,1,22
2026-03-15T08:08:54.970019Z,26528,4,17,0,0,21
2026-03-15T08:08:55.994418Z,26528,4,89,0,0,21
2026-03-15T08:08:56.903723Z,26528,5,51,0,0,21
2026-03-15T08:08:57.939322Z,26528,6,03,0,0,21
2026-03-15T08:08:58.907666Z,26528,6,45,0,0,21
2026-03-15T08:08:59.986215Z,26528,6,77,0,0,21
2026-03-15T08:09:00.914527Z,26528,7,00,0,0,21
2026-03-15T08:09:02.033788Z,26528,7,12,0,0,21
2026-03-15T08:09:03.057802Z,26528,7,14,0,0,22
2026-03-15T08:09:03.980557Z,26528,7,06,0,0,22
2026-03-15T08:09:04.928717Z,26528,6,88,0,0,22
2026-03-15T08:09:05.933256Z,26528,6,61,0,0,22
2026-03-15T08:09:07.053422Z,26528,6,23,0,0,22
2026-03-15T08:09:08.076758Z,26528,5,75,0,0,22
2026-03-15T08:09:08.998145Z,26528,5,17,0,0,22
2026-03-15T08:09:10.022383Z,26528,4,49,0,0,22
2026-03-15T08:09:10.950187Z,26528,3,71,0,0,22
2026-03-15T08:09:11.952925Z,26528,2,84,0,1,22
2026-03-15T08:09:12.992797Z,26528,2,06,0,1,22
2026-03-15T08:09:13.957577Z,26528,1,38,0,2,21
2026-03-15T08:09:15.043098Z,26528,0,90,0,2,19
2026-03-15T08:09:15.965154Z,26528,0,62,0,2,18
2026-03-15T08:09:16.967140Z,26528,0,54,0,2,16
2026-03-15T08:09:18.135536Z,26528,0,67,0,2,14
2026-03-15T08:09:19.033657Z,26528,0,99,0,2,13
2026-03-15T08:09:20.057323Z,26528,1,51,0,2,11
2026-03-15T08:09:21.082398Z,26528,2,23,0,1,10
2026-03-15T08:09:22.105923Z,26528,3,05,0,1,9
2026-03-15T08:09:23.027731Z,26528,3,97,0,1,8
2026-03-15T08:09:24.051543Z,26528,5,00,0,0,7
2026-03-15T08:09:25.074956Z,26528,6,05,0,0,7
2026-03-15T08:09:26.099329Z,26528,7,12,0,0,7
2026-03-15T08:09:27.123286Z,26528,8,18,1,0,8
2026-03-15T08:09:28.149563Z,26528,9,14,1,0,7
